id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSE00001763912	0	0	0	NA	NA	NA	NA
ENSE00001610844	0	0	0	NA	NA	NA	NA
ENSE00001712719	0	0	0	NA	NA	NA	NA
ENSE00001721751	0	0	0	NA	NA	NA	NA
ENSE00001791271	0	0	0	NA	NA	NA	NA
ENSE00001766334	0	0	0	NA	NA	NA	NA
ENSE00003692447	0	0	0	NA	NA	NA	NA
ENSE00003632874	0	0	0	NA	NA	NA	NA
ENSE00003527870	0	0	0	NA	NA	NA	NA
ENSE00003561552	0	0	0	NA	NA	NA	NA
ENSE00003524333	0	0	0	NA	NA	NA	NA
ENSE00001920315	0	0	0	NA	NA	NA	NA
ENSE00003557823	0	0	0	NA	NA	NA	NA
ENSE00003693658	0	0	0	NA	NA	NA	NA
ENSE00001883341	0	0	0	NA	NA	NA	NA
ENSE00001865822	0	0	0	NA	NA	NA	NA
ENSE00001840082	0	0	0	NA	NA	NA	NA
ENSE00003629513	0	0	0	NA	NA	NA	NA
ENSE00003609946	0	0	0	NA	NA	NA	NA
ENSE00003538497	0	0	0	NA	NA	NA	NA
ENSE00001760127	0	0	0	NA	NA	NA	NA
ENSE00001714115	0	0	0	NA	NA	NA	NA
ENSE00003527833	0	0	0	NA	NA	NA	NA
ENSE00001649791	0	0	0	NA	NA	NA	NA
ENSE00003468197	0	0	0	NA	NA	NA	NA
ENSE00001798007	0	0	0	NA	NA	NA	NA
ENSE00001664503	0	0	0	NA	NA	NA	NA
ENSE00001804438	0	0	0	NA	NA	NA	NA
ENSE00001555913	0	0	0	NA	NA	NA	NA
ENSE00001651443	0	0	0	NA	NA	NA	NA
ENSE00001652723	0	0	0	NA	NA	NA	NA
ENSE00001662875	0	0	0	NA	NA	NA	NA
ENSE00003682103	0	0	0	NA	NA	NA	NA
ENSE00002226981	0	0	0	NA	NA	NA	NA
ENSE00001895471	0	0	0	NA	NA	NA	NA
ENSE00003654959	0	0	0	NA	NA	NA	NA
ENSE00001643702	0	0	0	NA	NA	NA	NA
ENSE00001730922	0	0	0	NA	NA	NA	NA
ENSE00003809070	0	0	0	NA	NA	NA	NA
ENSE00001729504	0	0	0	NA	NA	NA	NA
ENSE00003723715	0	0	0	NA	NA	NA	NA
ENSE00003718557	0	0	0	NA	NA	NA	NA
ENSE00003746483	0	0	0	NA	NA	NA	NA
ENSE00003728517	0	0	0	NA	NA	NA	NA
ENSE00003806332	0	0	0	NA	NA	NA	NA
ENSE00003806801	0	0	0	NA	NA	NA	NA
ENSE00003809740	0	0	0	NA	NA	NA	NA
ENSE00001672811	0	0	0	NA	NA	NA	NA
ENSE00001711904	0	0	0	NA	NA	NA	NA
ENSE00001724898	0	0	0	NA	NA	NA	NA
ENSE00003727948	0	0	0	NA	NA	NA	NA
ENSE00001800667	0	0	0	NA	NA	NA	NA
ENSE00003734386	0	0	0	NA	NA	NA	NA
ENSE00003750975	0	0	0	NA	NA	NA	NA
ENSE00003741743	0	0	0	NA	NA	NA	NA
ENSE00003742042	0	0	0	NA	NA	NA	NA
ENSE00003810156	0	0	0	NA	NA	NA	NA
ENSE00003805859	0	0	0	NA	NA	NA	NA
ENSE00003776936	0	0	0	NA	NA	NA	NA
ENSE00001320568	0	0	0	NA	NA	NA	NA
ENSE00003476830	0	0	0	NA	NA	NA	NA
ENSE00003539030	0	0	0	NA	NA	NA	NA
ENSE00003612850	0	0	0	NA	NA	NA	NA
ENSE00003676971	0	0	0	NA	NA	NA	NA
ENSE00003494150	0	0	0	NA	NA	NA	NA
ENSE00001315679	0	0	0	NA	NA	NA	NA
ENSE00003622986	0	0	0	NA	NA	NA	NA
ENSE00003565058	0	0	0	NA	NA	NA	NA
ENSE00003581412	0	0	0	NA	NA	NA	NA
ENSE00003645310	0	0	0	NA	NA	NA	NA
ENSE00003491438	0	0	0	NA	NA	NA	NA
ENSE00003636552	0	0	0	NA	NA	NA	NA
ENSE00003652882	0	0	0	NA	NA	NA	NA
ENSE00003661066	0	0	0	NA	NA	NA	NA
ENSE00003506230	0	0	0	NA	NA	NA	NA
ENSE00003584845	0	0	0	NA	NA	NA	NA
ENSE00003623271	0	0	0	NA	NA	NA	NA
ENSE00003483492	0	0	0	NA	NA	NA	NA
ENSE00003729885	0	0	0	NA	NA	NA	NA
ENSE00003685939	0	0	0	NA	NA	NA	NA
ENSE00001492352	0	0	0	NA	NA	NA	NA
ENSE00002144510	0	0	0	NA	NA	NA	NA
ENSE00003467975	0	0	0	NA	NA	NA	NA
ENSE00003501808	0	0	0	NA	NA	NA	NA
ENSE00003500263	0	0	0	NA	NA	NA	NA
ENSE00002167668	0	0	0	NA	NA	NA	NA
ENSE00002157474	0	0	0	NA	NA	NA	NA
ENSE00002184022	0	0	0	NA	NA	NA	NA
ENSE00003470689	0	0	0	NA	NA	NA	NA
ENSE00002142006	0	0	0	NA	NA	NA	NA
ENSE00003459532	0	0	0	NA	NA	NA	NA
ENSE00003632647	0	0	0	NA	NA	NA	NA
ENSE00003513169	0	0	0	NA	NA	NA	NA
ENSE00003472663	0	0	0	NA	NA	NA	NA
ENSE00003610556	0	0	0	NA	NA	NA	NA
ENSE00003604871	0	0	0	NA	NA	NA	NA
ENSE00003516950	0	0	0	NA	NA	NA	NA
ENSE00003502837	0	0	0	NA	NA	NA	NA
ENSE00003493810	0	0	0	NA	NA	NA	NA
ENSE00003645089	0	0	0	NA	NA	NA	NA
ENSE00003666003	0	0	0	NA	NA	NA	NA
ENSE00003515076	0	0	0	NA	NA	NA	NA
ENSE00003474690	0	0	0	NA	NA	NA	NA
ENSE00003522398	0	0	0	NA	NA	NA	NA
ENSE00003477636	0	0	0	NA	NA	NA	NA
ENSE00003602885	0	0	0	NA	NA	NA	NA
ENSE00003672199	0	0	0	NA	NA	NA	NA
ENSE00002191118	0	0	0	NA	NA	NA	NA
ENSE00003747346	0	0	0	NA	NA	NA	NA
ENSE00003605150	0	0	0	NA	NA	NA	NA
ENSE00001691958	0	0	0	NA	NA	NA	NA
ENSE00003517128	0	0	0	NA	NA	NA	NA
ENSE00003616985	0	0	0	NA	NA	NA	NA
ENSE00003605788	0	0	0	NA	NA	NA	NA
ENSE00003480530	0	0	0	NA	NA	NA	NA
ENSE00003561747	0	0	0	NA	NA	NA	NA
ENSE00003536158	0	0	0	NA	NA	NA	NA
ENSE00003467853	0	0	0	NA	NA	NA	NA
ENSE00003479251	0	0	0	NA	NA	NA	NA
ENSE00003555394	0	0	0	NA	NA	NA	NA
ENSE00003581952	0	0	0	NA	NA	NA	NA
ENSE00003647504	0	0	0	NA	NA	NA	NA
ENSE00003535233	0	0	0	NA	NA	NA	NA
ENSE00003492521	0	0	0	NA	NA	NA	NA
ENSE00003672696	0	0	0	NA	NA	NA	NA
ENSE00003527545	0	0	0	NA	NA	NA	NA
ENSE00003489374	0	0	0	NA	NA	NA	NA
ENSE00003687103	0	0	0	NA	NA	NA	NA
ENSE00003488189	0	0	0	NA	NA	NA	NA
ENSE00003691067	0	0	0	NA	NA	NA	NA
ENSE00003657550	0	0	0	NA	NA	NA	NA
ENSE00003720656	0	0	0	NA	NA	NA	NA
ENSE00001563186	0	0	0	NA	NA	NA	NA
ENSE00003691966	0	0	0	NA	NA	NA	NA
ENSE00001866610	0	0	0	NA	NA	NA	NA
ENSE00003522990	0	0	0	NA	NA	NA	NA
ENSE00001853529	0	0	0	NA	NA	NA	NA
ENSE00001819239	0	0	0	NA	NA	NA	NA
ENSE00001934467	0	0	0	NA	NA	NA	NA
ENSE00003630030	0	0	0	NA	NA	NA	NA
ENSE00003528316	0	0	0	NA	NA	NA	NA
ENSE00003460318	0	0	0	NA	NA	NA	NA
ENSE00003595910	0	0	0	NA	NA	NA	NA
ENSE00003566759	0	0	0	NA	NA	NA	NA
ENSE00003628911	0	0	0	NA	NA	NA	NA
ENSE00003516392	0	0	0	NA	NA	NA	NA
ENSE00003519031	0	0	0	NA	NA	NA	NA
ENSE00003632489	0	0	0	NA	NA	NA	NA
ENSE00003468621	0	0	0	NA	NA	NA	NA
ENSE00003528305	0	0	0	NA	NA	NA	NA
ENSE00003496533	0	0	0	NA	NA	NA	NA
ENSE00003533747	0	0	0	NA	NA	NA	NA
ENSE00003588874	0	0	0	NA	NA	NA	NA
ENSE00003630831	0	0	0	NA	NA	NA	NA
ENSE00003496833	0	0	0	NA	NA	NA	NA
ENSE00003622946	0	0	0	NA	NA	NA	NA
ENSE00003598035	0	0	0	NA	NA	NA	NA
ENSE00003611591	0	0	0	NA	NA	NA	NA
ENSE00003481395	0	0	0	NA	NA	NA	NA
ENSE00003643778	0	0	0	NA	NA	NA	NA
ENSE00003585040	0	0	0	NA	NA	NA	NA
ENSE00001860562	0	0	0	NA	NA	NA	NA
ENSE00003661842	0	0	0	NA	NA	NA	NA
ENSE00001873120	0	0	0	NA	NA	NA	NA
ENSE00001437676	0	0	0	NA	NA	NA	NA
ENSE00003802755	0	0	0	NA	NA	NA	NA
ENSE00003608129	0	0	0	NA	NA	NA	NA
ENSE00003802158	0	0	0	NA	NA	NA	NA
ENSE00003808875	0	0	0	NA	NA	NA	NA
ENSE00001563723	0	0	0	NA	NA	NA	NA
ENSE00003682944	0	0	0	NA	NA	NA	NA
ENSE00001558668	0	0	0	NA	NA	NA	NA
ENSE00001562668	0	0	0	NA	NA	NA	NA
ENSE00001493183	0	0	0	NA	NA	NA	NA
ENSE00001753070	0	0	0	NA	NA	NA	NA
ENSE00003511649	0	0	0	NA	NA	NA	NA
ENSE00001558008	0	0	0	NA	NA	NA	NA
ENSE00003488767	0	0	0	NA	NA	NA	NA
ENSE00003552760	0	0	0	NA	NA	NA	NA
ENSE00001047452	0	0	0	NA	NA	NA	NA
ENSE00001047464	0	0	0	NA	NA	NA	NA
ENSE00003632957	0	0	0	NA	NA	NA	NA
ENSE00001047462	0	0	0	NA	NA	NA	NA
ENSE00001549258	0	0	0	NA	NA	NA	NA
ENSE00001493181	0	0	0	NA	NA	NA	NA
ENSE00001418175	0	0	0	NA	NA	NA	NA
ENSE00001928933	0	0	0	NA	NA	NA	NA
ENSE00003501179	0	0	0	NA	NA	NA	NA
ENSE00003532692	0	0	0	NA	NA	NA	NA
ENSE00003659979	0	0	0	NA	NA	NA	NA
ENSE00001940230	0	0	0	NA	NA	NA	NA
ENSE00001951239	0	0	0	NA	NA	NA	NA
ENSE00001556767	0	0	0	NA	NA	NA	NA
ENSE00003792121	0	0	0	NA	NA	NA	NA
ENSE00001637749	0	0	0	NA	NA	NA	NA
ENSE00001733148	0	0	0	NA	NA	NA	NA
ENSE00001919673	0	0	0	NA	NA	NA	NA
ENSE00000651767	0	0	0	NA	NA	NA	NA
ENSE00000651768	0	0	0	NA	NA	NA	NA
ENSE00000651769	0	0	0	NA	NA	NA	NA
ENSE00001719172	0	0	0	NA	NA	NA	NA
ENSE00001549371	0	0	0	NA	NA	NA	NA
ENSE00001561656	0	0	0	NA	NA	NA	NA
ENSE00001549434	0	0	0	NA	NA	NA	NA
ENSE00003848320	0	0	0	NA	NA	NA	NA
ENSE00001601351	0	0	0	NA	NA	NA	NA
ENSE00003843241	0	0	0	NA	NA	NA	NA
ENSE00003847986	0	0	0	NA	NA	NA	NA
ENSE00003849949	0	0	0	NA	NA	NA	NA
ENSE00001665821	0	0	0	NA	NA	NA	NA
ENSE00001532163	0	0	0	NA	NA	NA	NA
ENSE00000651773	0	0	0	NA	NA	NA	NA
ENSE00003849883	0	0	0	NA	NA	NA	NA
ENSE00001532164	0	0	0	NA	NA	NA	NA
ENSE00001725060	0	0	0	NA	NA	NA	NA
ENSE00001793144	0	0	0	NA	NA	NA	NA
ENSE00001745952	0	0	0	NA	NA	NA	NA
ENSE00001754304	0	0	0	NA	NA	NA	NA
ENSE00001763480	0	0	0	NA	NA	NA	NA
ENSE00003839567	0	0	0	NA	NA	NA	NA
ENSE00003831954	0	0	0	NA	NA	NA	NA
ENSE00003835705	0	0	0	NA	NA	NA	NA
ENSE00003837803	0	0	0	NA	NA	NA	NA
ENSE00003832359	0	0	0	NA	NA	NA	NA
ENSE00001493160	0	0	0	NA	NA	NA	NA
ENSE00001742456	0	0	0	NA	NA	NA	NA
ENSE00001791122	0	0	0	NA	NA	NA	NA
ENSE00001770617	0	0	0	NA	NA	NA	NA
ENSE00001657358	0	0	0	NA	NA	NA	NA
ENSE00001655442	0	0	0	NA	NA	NA	NA
ENSE00001889655	0	0	0	NA	NA	NA	NA
ENSE00003522074	0	0	0	NA	NA	NA	NA
ENSE00003472507	0	0	0	NA	NA	NA	NA
ENSE00002061138	0	0	0	NA	NA	NA	NA
ENSE00001311267	0	0	0	NA	NA	NA	NA
ENSE00003556034	0	0	0	NA	NA	NA	NA
ENSE00003682341	0	0	0	NA	NA	NA	NA
ENSE00003745476	0	0	0	NA	NA	NA	NA
ENSE00003840189	0	0	0	NA	NA	NA	NA
ENSE00001549755	0	0	0	NA	NA	NA	NA
ENSE00001930005	0	0	0	NA	NA	NA	NA
ENSE00003831747	0	0	0	NA	NA	NA	NA
ENSE00001554003	0	0	0	NA	NA	NA	NA
ENSE00001552456	0	0	0	NA	NA	NA	NA
ENSE00002296868	0	0	0	NA	NA	NA	NA
ENSE00003837200	0	0	0	NA	NA	NA	NA
ENSE00001937098	0	0	0	NA	NA	NA	NA
ENSE00001878021	0	0	0	NA	NA	NA	NA
ENSE00001841473	0	0	0	NA	NA	NA	NA
ENSE00001831229	0	0	0	NA	NA	NA	NA
ENSE00001811962	0	0	0	NA	NA	NA	NA
ENSE00001937811	0	0	0	NA	NA	NA	NA
ENSE00003476557	0	0	0	NA	NA	NA	NA
ENSE00003510020	0	0	0	NA	NA	NA	NA
ENSE00001707903	0	0	0	NA	NA	NA	NA
ENSE00002270830	0	0	0	NA	NA	NA	NA
ENSE00001719539	0	0	0	NA	NA	NA	NA
ENSE00001736447	0	0	0	NA	NA	NA	NA
ENSE00001662184	0	0	0	NA	NA	NA	NA
ENSE00001779802	0	0	0	NA	NA	NA	NA
ENSE00001615682	0	0	0	NA	NA	NA	NA
ENSE00002069796	0	0	0	NA	NA	NA	NA
ENSE00002030896	0	0	0	NA	NA	NA	NA
ENSE00002045425	0	0	0	NA	NA	NA	NA
ENSE00003709712	0	0	0	NA	NA	NA	NA
ENSE00003726443	0	0	0	NA	NA	NA	NA
ENSE00001710979	0	0	0	NA	NA	NA	NA
ENSE00001704144	0	0	0	NA	NA	NA	NA
ENSE00001684096	0	0	0	NA	NA	NA	NA
ENSE00001700590	0	0	0	NA	NA	NA	NA
ENSE00001755314	0	0	0	NA	NA	NA	NA
ENSE00001756018	0	0	0	NA	NA	NA	NA
ENSE00001624925	0	0	0	NA	NA	NA	NA
ENSE00000651787	0	0	0	NA	NA	NA	NA
ENSE00003650766	0	0	0	NA	NA	NA	NA
ENSE00003658611	0	0	0	NA	NA	NA	NA
ENSE00003512265	0	0	0	NA	NA	NA	NA
ENSE00003677641	0	0	0	NA	NA	NA	NA
ENSE00003462779	0	0	0	NA	NA	NA	NA
ENSE00003581699	0	0	0	NA	NA	NA	NA
ENSE00000651805	0	0	0	NA	NA	NA	NA
ENSE00000651806	0	0	0	NA	NA	NA	NA
ENSE00000651807	0	0	0	NA	NA	NA	NA
ENSE00001265880	0	0	0	NA	NA	NA	NA
ENSE00000651809	0	0	0	NA	NA	NA	NA
ENSE00000651810	0	0	0	NA	NA	NA	NA
ENSE00000651811	0	0	0	NA	NA	NA	NA
ENSE00003726528	0	0	0	NA	NA	NA	NA
ENSE00003723427	0	0	0	NA	NA	NA	NA
ENSE00003748536	0	0	0	NA	NA	NA	NA
ENSE00003722558	0	0	0	NA	NA	NA	NA
ENSE00003748986	0	0	0	NA	NA	NA	NA
ENSE00003744798	0	0	0	NA	NA	NA	NA
ENSE00003751258	0	0	0	NA	NA	NA	NA
ENSE00003737292	0	0	0	NA	NA	NA	NA
ENSE00003733644	0	0	0	NA	NA	NA	NA
ENSE00003742054	0	0	0	NA	NA	NA	NA
ENSE00003723248	0	0	0	NA	NA	NA	NA
ENSE00001710847	0	0	0	NA	NA	NA	NA
ENSE00003467556	0	0	0	NA	NA	NA	NA
ENSE00003640363	0	0	0	NA	NA	NA	NA
ENSE00003553454	0	0	0	NA	NA	NA	NA
ENSE00003618494	0	0	0	NA	NA	NA	NA
ENSE00003472154	0	0	0	NA	NA	NA	NA
ENSE00003506086	0	0	0	NA	NA	NA	NA
ENSE00001764559	0	0	0	NA	NA	NA	NA
ENSE00001712792	0	0	0	NA	NA	NA	NA
ENSE00001590471	0	0	0	NA	NA	NA	NA
ENSE00002309698	0	0	0	NA	NA	NA	NA
ENSE00001364972	0	0	0	NA	NA	NA	NA
ENSE00001151100	0	0	0	NA	NA	NA	NA
ENSE00001151068	0	0	0	NA	NA	NA	NA
ENSE00001151060	0	0	0	NA	NA	NA	NA
ENSE00003506773	0	0	0	NA	NA	NA	NA
ENSE00003678521	0	0	0	NA	NA	NA	NA
ENSE00003583071	0	0	0	NA	NA	NA	NA
ENSE00003568317	0	0	0	NA	NA	NA	NA
ENSE00003509410	0	0	0	NA	NA	NA	NA
ENSE00003565202	0	0	0	NA	NA	NA	NA
ENSE00003572159	0	0	0	NA	NA	NA	NA
ENSE00003665597	0	0	0	NA	NA	NA	NA
ENSE00003602675	0	0	0	NA	NA	NA	NA
ENSE00003678683	0	0	0	NA	NA	NA	NA
ENSE00003587405	0	0	0	NA	NA	NA	NA
ENSE00003687380	0	0	0	NA	NA	NA	NA
ENSE00003648754	0	0	0	NA	NA	NA	NA
ENSE00003584278	0	0	0	NA	NA	NA	NA
ENSE00003651569	0	0	0	NA	NA	NA	NA
ENSE00003499688	0	0	0	NA	NA	NA	NA
ENSE00003686736	0	0	0	NA	NA	NA	NA
ENSE00003574575	0	0	0	NA	NA	NA	NA
ENSE00003588286	0	0	0	NA	NA	NA	NA
ENSE00003571997	0	0	0	NA	NA	NA	NA
ENSE00003568621	0	0	0	NA	NA	NA	NA
ENSE00003507311	0	0	0	NA	NA	NA	NA
ENSE00003519591	0	0	0	NA	NA	NA	NA
ENSE00003623513	0	0	0	NA	NA	NA	NA
ENSE00003467091	0	0	0	NA	NA	NA	NA
ENSE00003625143	0	0	0	NA	NA	NA	NA
ENSE00003587609	0	0	0	NA	NA	NA	NA
ENSE00003562975	0	0	0	NA	NA	NA	NA
ENSE00003493688	0	0	0	NA	NA	NA	NA
ENSE00003636381	0	0	0	NA	NA	NA	NA
ENSE00003549770	0	0	0	NA	NA	NA	NA
ENSE00003648590	0	0	0	NA	NA	NA	NA
ENSE00003563513	0	0	0	NA	NA	NA	NA
ENSE00003647177	0	0	0	NA	NA	NA	NA
ENSE00003491141	0	0	0	NA	NA	NA	NA
ENSE00003597400	0	0	0	NA	NA	NA	NA
ENSE00003618835	0	0	0	NA	NA	NA	NA
ENSE00003615452	0	0	0	NA	NA	NA	NA
ENSE00001542549	0	0	0	NA	NA	NA	NA
ENSE00003636905	0	0	0	NA	NA	NA	NA
ENSE00001258415	0	0	0	NA	NA	NA	NA
ENSE00002310314	0	0	0	NA	NA	NA	NA
ENSE00000879625	0	0	0	NA	NA	NA	NA
ENSE00002312858	0	0	0	NA	NA	NA	NA
ENSE00001548066	0	0	0	NA	NA	NA	NA
ENSE00003572054	0	0	0	NA	NA	NA	NA
ENSE00003473318	0	0	0	NA	NA	NA	NA
ENSE00003594782	0	0	0	NA	NA	NA	NA
ENSE00003602094	0	0	0	NA	NA	NA	NA
ENSE00003560431	0	0	0	NA	NA	NA	NA
ENSE00003598286	0	0	0	NA	NA	NA	NA
ENSE00003465658	0	0	0	NA	NA	NA	NA
ENSE00003586085	0	0	0	NA	NA	NA	NA
ENSE00003643470	0	0	0	NA	NA	NA	NA
ENSE00003637354	0	0	0	NA	NA	NA	NA
ENSE00003567343	0	0	0	NA	NA	NA	NA
ENSE00003601463	0	0	0	NA	NA	NA	NA
ENSE00003686318	0	0	0	NA	NA	NA	NA
ENSE00003529555	0	0	0	NA	NA	NA	NA
ENSE00003469843	0	0	0	NA	NA	NA	NA
ENSE00003641430	0	0	0	NA	NA	NA	NA
ENSE00003544001	0	0	0	NA	NA	NA	NA
ENSE00003680113	0	0	0	NA	NA	NA	NA
ENSE00003665742	0	0	0	NA	NA	NA	NA
ENSE00003675599	0	0	0	NA	NA	NA	NA
ENSE00003562200	0	0	0	NA	NA	NA	NA
ENSE00003680031	0	0	0	NA	NA	NA	NA
ENSE00003489851	0	0	0	NA	NA	NA	NA
ENSE00003618369	0	0	0	NA	NA	NA	NA
ENSE00003598745	0	0	0	NA	NA	NA	NA
ENSE00003535977	0	0	0	NA	NA	NA	NA
ENSE00003588755	0	0	0	NA	NA	NA	NA
ENSE00003630922	0	0	0	NA	NA	NA	NA
ENSE00003640851	0	0	0	NA	NA	NA	NA
ENSE00003609032	0	0	0	NA	NA	NA	NA
ENSE00003608144	0	0	0	NA	NA	NA	NA
ENSE00002321749	0	0	0	NA	NA	NA	NA
ENSE00001749098	0	0	0	NA	NA	NA	NA
ENSE00003551221	0	0	0	NA	NA	NA	NA
ENSE00003554546	0	0	0	NA	NA	NA	NA
ENSE00003497046	0	0	0	NA	NA	NA	NA
ENSE00003561717	0	0	0	NA	NA	NA	NA
ENSE00003594550	0	0	0	NA	NA	NA	NA
ENSE00003625492	0	0	0	NA	NA	NA	NA
ENSE00003543791	0	0	0	NA	NA	NA	NA
ENSE00003569281	0	0	0	NA	NA	NA	NA
ENSE00003663442	0	0	0	NA	NA	NA	NA
ENSE00002259717	0	0	0	NA	NA	NA	NA
ENSE00002234296	0	0	0	NA	NA	NA	NA
ENSE00002293379	0	0	0	NA	NA	NA	NA
ENSE00002208246	0	0	0	NA	NA	NA	NA
ENSE00002277207	0	0	0	NA	NA	NA	NA
ENSE00002239665	0	0	0	NA	NA	NA	NA
ENSE00002262975	0	0	0	NA	NA	NA	NA
ENSE00002266018	0	0	0	NA	NA	NA	NA
ENSE00002215535	0	0	0	NA	NA	NA	NA
ENSE00002276397	0	0	0	NA	NA	NA	NA
ENSE00003755042	0	0	0	NA	NA	NA	NA
ENSE00002994793	0	0	0	NA	NA	NA	NA
ENSE00003033174	0	0	0	NA	NA	NA	NA
ENSE00003210562	0	0	0	NA	NA	NA	NA
ENSE00003031406	0	0	0	NA	NA	NA	NA
ENSE00003705478	0	0	0	NA	NA	NA	NA
ENSE00003157801	0	0	0	NA	NA	NA	NA
ENSE00003091822	0	0	0	NA	NA	NA	NA
ENSE00003095454	0	0	0	NA	NA	NA	NA
ENSE00003195941	0	0	0	NA	NA	NA	NA
ENSE00002989888	0	0	0	NA	NA	NA	NA
ENSE00001748031	0	0	0	NA	NA	NA	NA
ENSE00003001797	0	0	0	NA	NA	NA	NA
ENSE00003070060	0	0	0	NA	NA	NA	NA
ENSE00003185983	0	0	0	NA	NA	NA	NA
ENSE00003088570	0	0	0	NA	NA	NA	NA
ENSE00003702724	0	0	0	NA	NA	NA	NA
ENSE00003003526	0	0	0	NA	NA	NA	NA
ENSE00003208421	0	0	0	NA	NA	NA	NA
ENSE00003204850	0	0	0	NA	NA	NA	NA
ENSE00003145521	0	0	0	NA	NA	NA	NA
ENSE00003002595	0	0	0	NA	NA	NA	NA
ENSE00003064550	0	0	0	NA	NA	NA	NA
ENSE00003060934	0	0	0	NA	NA	NA	NA
ENSE00003710451	0	0	0	NA	NA	NA	NA
ENSE00003706341	0	0	0	NA	NA	NA	NA
ENSE00003710045	0	0	0	NA	NA	NA	NA
ENSE00003704209	0	0	0	NA	NA	NA	NA
ENSE00003707566	0	0	0	NA	NA	NA	NA
ENSE00003705728	0	0	0	NA	NA	NA	NA
ENSE00003703211	0	0	0	NA	NA	NA	NA
ENSE00003704993	0	0	0	NA	NA	NA	NA
ENSE00003711081	0	0	0	NA	NA	NA	NA
ENSE00003705374	0	0	0	NA	NA	NA	NA
ENSE00003707972	0	0	0	NA	NA	NA	NA
ENSE00003709368	0	0	0	NA	NA	NA	NA
ENSE00003702893	0	0	0	NA	NA	NA	NA
ENSE00003709058	0	0	0	NA	NA	NA	NA
ENSE00003706000	0	0	0	NA	NA	NA	NA
ENSE00003706035	0	0	0	NA	NA	NA	NA
ENSE00003706869	0	0	0	NA	NA	NA	NA
ENSE00002983613	0	0	0	NA	NA	NA	NA
ENSE00003112276	0	0	0	NA	NA	NA	NA
ENSE00003013593	0	0	0	NA	NA	NA	NA
ENSE00003181027	0	0	0	NA	NA	NA	NA
ENSE00003143403	0	0	0	NA	NA	NA	NA
ENSE00001609903	0	0	0	NA	NA	NA	NA
ENSE00003094907	0	0	0	NA	NA	NA	NA
ENSE00003203422	0	0	0	NA	NA	NA	NA
ENSE00003214313	0	0	0	NA	NA	NA	NA
ENSE00003059229	0	0	0	NA	NA	NA	NA
ENSE00003014107	0	0	0	NA	NA	NA	NA
ENSE00001590942	0	0	0	NA	NA	NA	NA
ENSE00001763151	0	0	0	NA	NA	NA	NA
ENSE00001612409	0	0	0	NA	NA	NA	NA
ENSE00001795562	0	0	0	NA	NA	NA	NA
ENSE00003843668	0	0	0	NA	NA	NA	NA
ENSE00001732834	0	0	0	NA	NA	NA	NA
ENSE00003843272	0	0	0	NA	NA	NA	NA
ENSE00003842044	0	0	0	NA	NA	NA	NA
ENSE00003841535	0	0	0	NA	NA	NA	NA
ENSE00003845683	0	0	0	NA	NA	NA	NA
ENSE00001663252	0	0	0	NA	NA	NA	NA
ENSE00001616542	0	0	0	NA	NA	NA	NA
ENSE00003844434	0	0	0	NA	NA	NA	NA
ENSE00003846736	0	0	0	NA	NA	NA	NA
ENSE00003850141	0	0	0	NA	NA	NA	NA
ENSE00003850693	0	0	0	NA	NA	NA	NA
ENSE00003843605	0	0	0	NA	NA	NA	NA
ENSE00001716568	0	0	0	NA	NA	NA	NA
ENSE00001778626	0	0	0	NA	NA	NA	NA
ENSE00001745829	0	0	0	NA	NA	NA	NA
ENSE00001706165	0	0	0	NA	NA	NA	NA
ENSE00001661391	0	0	0	NA	NA	NA	NA
ENSE00001604219	0	0	0	NA	NA	NA	NA
ENSE00001666301	0	0	0	NA	NA	NA	NA
ENSE00001701445	0	0	0	NA	NA	NA	NA
ENSE00001771464	0	0	0	NA	NA	NA	NA
ENSE00003493616	0	0	0	NA	NA	NA	NA
ENSE00003506087	0	0	0	NA	NA	NA	NA
ENSE00001150782	0	0	0	NA	NA	NA	NA
ENSE00001150792	0	0	0	NA	NA	NA	NA
ENSE00003628842	0	0	0	NA	NA	NA	NA
ENSE00001930850	0	0	0	NA	NA	NA	NA
ENSE00001826141	0	0	0	NA	NA	NA	NA
ENSE00003655013	0	0	0	NA	NA	NA	NA
ENSE00001872115	0	0	0	NA	NA	NA	NA
ENSE00003724841	0	0	0	NA	NA	NA	NA
ENSE00002277976	0	0	0	NA	NA	NA	NA
ENSE00002215828	0	0	0	NA	NA	NA	NA
ENSE00001890201	0	0	0	NA	NA	NA	NA
ENSE00001892582	0	0	0	NA	NA	NA	NA
ENSE00001937965	0	0	0	NA	NA	NA	NA
ENSE00001892327	0	0	0	NA	NA	NA	NA
ENSE00001558215	0	0	0	NA	NA	NA	NA
ENSE00001770515	0	0	0	NA	NA	NA	NA
ENSE00001911183	0	0	0	NA	NA	NA	NA
ENSE00001911887	0	0	0	NA	NA	NA	NA
ENSE00001817280	0	0	0	NA	NA	NA	NA
ENSE00003670370	0	0	0	NA	NA	NA	NA
ENSE00003513005	0	0	0	NA	NA	NA	NA
ENSE00001872114	0	0	0	NA	NA	NA	NA
ENSE00001673962	0	0	0	NA	NA	NA	NA
ENSE00001772052	0	0	0	NA	NA	NA	NA
ENSE00001667638	0	0	0	NA	NA	NA	NA
ENSE00001633551	0	0	0	NA	NA	NA	NA
ENSE00001740251	0	0	0	NA	NA	NA	NA
